6.749634e+002,9.513890e+001
6.754455e+002,9.501674e+001
6.759276e+002,9.498254e+001
6.764097e+002,9.502933e+001
6.768918e+002,9.514375e+001
6.773740e+002,9.531111e+001
6.778561e+002,9.552007e+001
6.783382e+002,9.576668e+001
6.788203e+002,9.605045e+001
6.793024e+002,9.636857e+001
6.797845e+002,9.670920e+001
6.802667e+002,9.705082e+001
6.807488e+002,9.736740e+001
6.812309e+002,9.763646e+001
6.817130e+002,9.784516e+001
6.821951e+002,9.799001e+001
6.826772e+002,9.807352e+001
6.831594e+002,9.810171e+001
6.836415e+002,9.808138e+001
6.841236e+002,9.801996e+001
6.846057e+002,9.792554e+001
6.850878e+002,9.780582e+001
6.855699e+002,9.766842e+001
6.860521e+002,9.752171e+001
6.865342e+002,9.737512e+001
6.870163e+002,9.724003e+001
6.874984e+002,9.712841e+001
6.879805e+002,9.705054e+001
6.884626e+002,9.701300e+001
6.889448e+002,9.701757e+001
6.894269e+002,9.706239e+001
6.899090e+002,9.714443e+001
6.903911e+002,9.725995e+001
6.908732e+002,9.740489e+001
6.913553e+002,9.757275e+001
6.918375e+002,9.775377e+001
6.923196e+002,9.793482e+001
6.928017e+002,9.810065e+001
6.932838e+002,9.823598e+001
6.937659e+002,9.832785e+001
6.942480e+002,9.836795e+001
6.947302e+002,9.835460e+001
6.952123e+002,9.829453e+001
6.956944e+002,9.820235e+001
6.961765e+002,9.809778e+001
6.966586e+002,9.800038e+001
6.971407e+002,9.792479e+001
6.976229e+002,9.787738e+001
6.981050e+002,9.785573e+001
6.985871e+002,9.785023e+001
6.990692e+002,9.784830e+001
6.995513e+002,9.783880e+001
7.000334e+002,9.781638e+001
7.005156e+002,9.778354e+001
7.009977e+002,9.774944e+001
7.014798e+002,9.772681e+001
7.019619e+002,9.772749e+001
7.024440e+002,9.775835e+001
7.029261e+002,9.781907e+001
7.034083e+002,9.790193e+001
7.038904e+002,9.799474e+001
7.043725e+002,9.808511e+001
7.048546e+002,9.816431e+001
7.053367e+002,9.822937e+001
7.058188e+002,9.828220e+001
7.063010e+002,9.832724e+001
7.067831e+002,9.836809e+001
7.072652e+002,9.840543e+001
7.077473e+002,9.843620e+001
7.082294e+002,9.845465e+001
7.087115e+002,9.845487e+001
7.091937e+002,9.843301e+001
7.096758e+002,9.838882e+001
7.101579e+002,9.832623e+001
7.106400e+002,9.825239e+001
7.111221e+002,9.817641e+001
7.116042e+002,9.810693e+001
7.120864e+002,9.805067e+001
7.125685e+002,9.801105e+001
7.130506e+002,9.798888e+001
7.135327e+002,9.798207e+001
7.140148e+002,9.798672e+001
7.144969e+002,9.799738e+001
7.149791e+002,9.800809e+001
