3.992123e+002,9.980172e+001
4.011409e+002,9.790255e+001
4.030695e+002,9.597127e+001
4.049980e+002,9.575493e+001
4.069266e+002,9.546525e+001
4.088552e+002,9.492036e+001
4.107837e+002,9.499977e+001
4.127123e+002,9.463666e+001
4.146408e+002,9.397603e+001
4.165694e+002,9.343787e+001
4.184980e+002,9.346946e+001
4.204265e+002,9.411473e+001
4.223551e+002,9.453373e+001
4.242837e+002,9.516485e+001
4.262122e+002,9.601690e+001
4.281408e+002,9.624720e+001
4.300693e+002,9.617050e+001
4.319979e+002,9.583306e+001
4.339265e+002,9.555430e+001
4.358550e+002,9.561030e+001
4.377836e+002,9.558408e+001
4.397121e+002,9.562234e+001
4.416407e+002,9.564694e+001
4.435693e+002,9.561787e+001
4.454978e+002,9.577837e+001
4.474264e+002,9.603898e+001
4.493549e+002,9.628645e+001
4.512835e+002,9.644678e+001
4.532121e+002,9.663718e+001
4.551406e+002,9.699949e+001
4.570692e+002,9.719321e+001
4.589978e+002,9.706335e+001
4.609263e+002,9.676343e+001
4.628549e+002,9.639055e+001
4.647834e+002,9.597337e+001
4.667120e+002,9.565762e+001
4.686406e+002,9.562486e+001
4.705691e+002,9.579547e+001
4.724977e+002,9.607127e+001
4.744263e+002,9.625427e+001
4.763548e+002,9.619975e+001
4.782834e+002,9.609382e+001
4.802119e+002,9.595700e+001
4.821405e+002,9.572553e+001
4.840691e+002,9.539548e+001
4.859976e+002,9.501346e+001
4.879262e+002,9.474142e+001
4.898548e+002,9.446918e+001
4.917833e+002,9.409502e+001
4.937119e+002,9.396851e+001
4.956404e+002,9.414309e+001
4.975690e+002,9.429247e+001
4.994976e+002,9.431252e+001
5.014261e+002,9.422112e+001
5.033547e+002,9.417149e+001
5.052832e+002,9.409267e+001
5.072118e+002,9.386875e+001
5.091404e+002,9.364990e+001
5.110689e+002,9.358691e+001
5.129975e+002,9.334441e+001
5.149261e+002,9.290971e+001
5.168546e+002,9.255936e+001
5.187832e+002,9.241144e+001
5.207117e+002,9.229948e+001
5.226403e+002,9.214565e+001
5.245688e+002,9.192435e+001
5.264974e+002,9.173740e+001
5.284260e+002,9.141851e+001
5.303546e+002,9.100788e+001
5.322831e+002,9.062628e+001
5.342117e+002,9.016691e+001
5.361403e+002,8.965428e+001
5.380688e+002,8.927381e+001
5.399974e+002,8.907386e+001
5.419259e+002,8.911382e+001
5.438545e+002,8.924545e+001
5.457830e+002,8.932445e+001
5.477116e+002,8.928434e+001
5.496402e+002,8.891388e+001
5.515687e+002,8.829207e+001
5.534973e+002,8.778939e+001
5.554258e+002,8.759187e+001
5.573544e+002,8.761330e+001
5.592830e+002,8.768038e+001
5.612115e+002,8.775327e+001
5.631401e+002,8.786900e+001
5.650687e+002,8.789513e+001
5.669973e+002,8.774740e+001
5.689258e+002,8.766443e+001
5.708544e+002,8.772632e+001
5.727829e+002,8.772948e+001
5.747115e+002,8.762491e+001
5.766400e+002,8.746679e+001
5.785686e+002,8.735590e+001
5.804972e+002,8.735475e+001
5.824257e+002,8.730087e+001
5.843543e+002,8.724575e+001
5.862828e+002,8.730010e+001
5.882114e+002,8.730966e+001
5.901400e+002,8.718475e+001
5.920685e+002,8.694495e+001
5.939971e+002,8.662434e+001
5.959257e+002,8.607339e+001
5.978542e+002,8.514700e+001
5.997828e+002,8.401793e+001
6.017114e+002,8.284193e+001
6.036399e+002,8.166961e+001
6.055685e+002,8.073027e+001
6.074970e+002,8.018726e+001
6.094256e+002,7.996400e+001
6.113541e+002,7.982507e+001
6.132827e+002,7.971658e+001
6.152113e+002,7.975845e+001
6.171398e+002,7.986626e+001
6.190684e+002,7.996667e+001
6.209969e+002,8.016550e+001
6.229255e+002,8.043908e+001
6.248541e+002,8.071126e+001
6.267827e+002,8.090948e+001
6.287112e+002,8.100549e+001
6.306398e+002,8.106318e+001
6.325684e+002,8.109772e+001
6.344969e+002,8.112636e+001
6.364255e+002,8.128210e+001
6.383540e+002,8.156950e+001
6.402826e+002,8.192464e+001
6.422111e+002,8.228882e+001
6.441397e+002,8.268152e+001
6.460682e+002,8.310433e+001
6.479968e+002,8.356288e+001
6.499254e+002,8.408181e+001
6.518539e+002,8.472837e+001
6.537825e+002,8.544171e+001
6.557111e+002,8.604856e+001
6.576396e+002,8.646329e+001
6.595682e+002,8.675434e+001
6.614968e+002,8.697626e+001
6.634254e+002,8.697105e+001
6.653539e+002,8.682809e+001
6.672825e+002,8.659314e+001
6.692110e+002,8.627714e+001
6.711396e+002,8.583727e+001
6.730681e+002,8.532250e+001
6.749967e+002,8.484708e+001
6.769252e+002,8.449800e+001
